No.,FoodLabel,Breakfast,Lunch,Dinner,Recommend,Tag,Brand,Name,Braname,Intake_g,Cal_kcal,CHO_g,Fiber_g,Sugar_g,Fat_g,SF_g,PUSF_g,MUSF_g,TF_g,Protein_g,Na_mg,K_mg,TC_mg,Resource,UpdateTime
144,1,1,1,1,1,,,八寶粥, 八寶粥,1碗,204,40.14,2.6,3.85,2.73,0.42,1.05,1.04,,5.2,416,247,0,fatsecret中國,2014081
145,1,1,1,1,1,,,八寶粥, 八寶粥,1份（240 g）,204,40.14,2.6,3.85,2.73,0.42,1.05,1.04,,5.2,416,247,0,fatsecret中國,2014081
146,1,1,1,1,1,,,八寶粥, 八寶粥,100 g,85,16.72,1.1,1.6,1.14,0.17,0.44,0.44,,2.17,173,103,0,fatsecret中國,2014081
147,1,1,1,1,1,,,八寶粥, 八寶粥,1盎司,24,4.74,0.3,0.45,0.32,0.05,0.12,0.12,,0.61,49,29,0,fatsecret中國,2014081
148,1,0,1,1,1,,,八寶飯, 八寶飯,1份（200 g）,495,75.05,3.9,2.29,17.44,5.41,3.58,7.48,,9.36,457,360,11,fatsecret中國,20141126
149,1,0,1,1,1,,,八寶飯, 八寶飯,1杯,495,75.05,3.9,2.29,17.44,5.41,3.58,7.48,,9.36,457,360,11,fatsecret中國,20141126
150,1,0,1,1,1,,,八寶飯, 八寶飯,100 g,206,31.27,1.6,0.95,7.27,2.25,1.49,3.12,,3.9,190,150,5,fatsecret中國,20141126
151,7,0,0,0,0,,,八寶辣醬, 八寶辣醬,1杯,460,32.9,8.5,9.78,28.43,5.1,8.55,12.9,,25,693,1037,32,fatsecret中國,20151222
152,7,0,0,0,0,,,八寶辣醬, 八寶辣醬,1份（200 g）,384,27.42,7.1,8.15,23.7,4.25,7.12,10.75,,20.83,578,864,27,fatsecret中國,20151222
153,7,0,0,0,0,,,八寶辣醬, 八寶辣醬,100 g,192,13.71,3.5,4.08,11.85,2.13,3.56,5.38,,10.42,289,432,14,fatsecret中國,20151222
154,6,0,0,0,0,,,刀豆, 刀豆,1杯,54,9.82,3.3,5.52,0.26,0.06,0.11,0.03,,3.91,6,258,0,fatsecret中國,20151124
155,6,0,0,0,0,,,刀豆, 刀豆,100 g,38,7.02,2.3,3.94,0.19,0.04,0.08,0.02,,2.79,5,184,0,fatsecret中國,20151124
156,6,0,0,0,0,,,刀豆, 刀豆,1份（50 g）,19,3.51,1.2,1.97,0.09,0.02,0.04,0.01,,1.39,2,92,0,fatsecret中國,20151124
157,3,0,0,0,0,,,刀削章魚花, 刀削章魚花,100 g,266,23,0,20,1,1,0,0,0,40,0,0,0,Under Armour,2019
158,1,0,1,1,0,,,刀削麵, 刀削麵,100 g,332,74.71,0.7,0,0.61,0.14,0.18,0.17,,9.06,496,146,0,fatsecret中國,20141210
159,1,0,1,1,0,,,刀削麵, 刀削麵,1杯,265,59.77,0.6,0,0.49,0.11,0.14,0.14,,7.25,397,117,0,fatsecret中國,20141210
160,1,0,1,1,0,,,刀削麵, 刀削麵,1份（50 g）,166,37.36,0.3,0,0.31,0.07,0.09,0.09,,4.53,248,73,0,fatsecret中國,20141210
161,1,1,1,1,0,,,十八麥麵線, 十八麥麵線,100 g,358,80,0,0,1,0,0,0,0,13,622,0,0,Under Armour,2019
162,9,1,1,1,0,,,三元純牛奶, 三元純牛奶,250 g,150,11,0,0,9,0,0,0,0,7,175,0,0,Under Armour,2019
163,6,0,0,0,0,,,三文魚, 三文魚,1杯,242,0,0,0,9.84,2.09,3.31,3.54,,35.89,76,702,75,fatsecret中國,20070821
164,6,0,0,0,0,,,三文魚, 三文魚,100 g,146,0,0,0,5.93,1.26,1.99,2.13,,21.62,46,423,45,fatsecret中國,20070821
165,6,0,0,0,0,,,三文魚, 三文魚,1份（57 g）,83,0,0,0,3.38,0.72,1.14,1.22,,12.32,26,241,26,fatsecret中國,20070821
166,6,0,0,0,0,,,三文魚, 三文魚,1盎司，去骨,41,0,0,0,1.68,0.36,0.57,0.61,,6.13,13,120,13,fatsecret中國,20070821
167,3,0,0,0,0,,,三文魚（烤制或是紅燒）, 三文魚（烤制或是紅燒）,1片，中型大小,472,1.35,0,0.3,20.87,3.62,7.25,7.55,,66.16,1289,1090,171,fatsecret中國,20070821
168,3,0,0,0,0,,,三文魚（烤制或是紅燒）, 三文魚（烤制或是紅燒）,1塊（標準個人份量，三文魚排）（1.5釐米厚）,243,0.7,0,0.16,10.74,1.86,3.73,3.89,,34.04,663,561,88,fatsecret中國,20070821
169,3,0,0,0,0,,,三文魚（烤制或是紅燒）, 三文魚（烤制或是紅燒）,1杯，塊狀的,233,0.67,0,0.15,10.28,1.78,3.57,3.72,,32.6,635,537,84,fatsecret中國,20070821
170,3,0,0,0,0,,,三文魚（烤制或是紅燒）, 三文魚（烤制或是紅燒）,100 g,171,0.49,0,0.11,7.56,1.31,2.63,2.74,,23.97,467,395,62,fatsecret中國,20070821
171,3,0,0,0,0,,,三文魚（烤制或是紅燒）, 三文魚（烤制或是紅燒）,1份（85 g）,145,0.42,0,0.09,6.43,1.12,2.23,2.33,,20.37,397,336,53,fatsecret中國,20070821
172,3,0,0,0,0,,,三文魚（烤制或是紅燒）, 三文魚（烤制或是紅燒）,1盎司，去骨,48,0.14,0,0.03,2.14,0.37,0.75,0.78,,6.8,132,112,18,fatsecret中國,20070821
173,3,0,0,0,0,,,三文魚（烤制或是紅燒）, 三文魚（烤制或是紅燒）,1盎司，去骨（煮熟後）,39,0.11,0,0.03,1.74,0.3,0.6,0.63,,5.51,107,91,14,fatsecret中國,20070821
174,3,0,0,0,0,,,三文魚（烤制或是紅燒）, 三文魚（烤制或是紅燒）,1盎司，帶骨（去骨後）,32,0.09,0,0.02,1.44,0.25,0.5,0.52,,4.55,89,75,12,fatsecret中國,20070821
175,3,0,0,0,0,,,三文魚（烤制或是紅燒）, 三文魚（烤制或是紅燒）,1立方英寸（去骨）,29,0.08,0,0.02,1.29,0.22,0.45,0.47,,4.07,79,67,11,fatsecret中國,20070821
176,3,0,0,0,0,,,三文魚（烤制或是紅燒）, 三文魚（烤制或是紅燒）,1盎司，帶骨（煮熟後，去骨）,26,0.07,0,0.02,1.13,0.2,0.39,0.41,,3.6,70,59,9,fatsecret中國,20070821
177,3,0,0,0,0,,,三文魚（烤制或是紅燒）, 三文魚（烤制或是紅燒）,1立方英寸（煮前帶骨）（去骨後食用）,19,0.05,0,0.01,0.83,0.14,0.29,0.3,,2.64,51,43,7,fatsecret中國,20070821
178,3,0,0,0,0,,,三文魚刺身, 三文魚刺身,1份（112 g）,164,0,0,0,6.64,1.41,2.23,2.39,,24.21,52,474,50,fatsecret中國,20100214
179,3,0,0,0,0,,,三文魚刺身, 三文魚刺身,1塊,41,0,0,0,1.68,0.36,0.57,0.61,,6.13,13,120,13,fatsecret中國,20100214
180,3,0,0,0,0,,,三文魚刺身, 三文魚刺身,1盎司,41,0,0,0,1.68,0.36,0.57,0.61,,6.13,13,120,13,fatsecret中國,20100214
181,8,0,0,0,0,,,三文魚油, 三文魚油,1杯,1966,0,0,,218,43.32,87.91,63.3,,0,0,0,1057,fatsecret中國,2008024
182,7,0,0,0,0,,,三文魚油, 三文魚油,100 g,902,0,0,,100,19.87,40.32,29.04,,0,0,0,485,fatsecret中國,2008024
183,7,0,0,0,0,,,三文魚油, 三文魚油,1盎司,256,0,0,,28.35,5.63,11.43,8.23,,0,0,0,137,fatsecret中國,2008024
184,7,0,0,0,0,,,三文魚油, 三文魚油,1餐匙/湯匙,123,0,0,,13.6,2.7,5.48,3.95,,0,0,0,66,fatsecret中國,2008024
185,7,0,0,0,0,,,三文魚油, 三文魚油,1茶匙份量,41,0,0,,4.5,0.89,1.82,1.31,,0,0,0,22,fatsecret中國,2008024
186,1,1,1,1,0,,,三全-千絲抓餅, 三全-千絲抓餅,80 g,312,5,0,0,19,0,0,0,0,5,339,0,0,Under Armour,2019
187,1,1,1,1,0,,,三全-手抓餅, 三全-手抓餅,80 g,340,29,0,1,23,1,0,0,0,5,370,0,0,Under Armour,2019
188,9,1,1,1,1,,,三合一咖啡, 三合一咖啡,300 g,180,29,0,0,5,0,0,0,0,2,0,0,0,Under Armour,2019
189,9,1,1,1,1,,,三合一咖啡, 三合一咖啡,100 g,82,13,0,0,2,0,0,0,0,0,0,0,0,Under Armour,2019
190,1,1,1,1,0,,,三合蔬食燒餅, 三合蔬食燒餅,100 g,109,13,0,0,5,1,0,0,0,2,0,0,0,Under Armour,2019
191,1,1,1,1,1,,,三明治, 三明治,1份（154 g）,339,25.75,1.8,4.85,17.54,7.12,2.66,6.69,,18.76,1323,310,54,fatsecret中國,20070821
192,1,1,1,1,1,,,三明治, 三明治,1個,339,25.75,1.8,4.85,17.54,7.12,2.66,6.69,,18.76,1323,310,54,fatsecret中國,20070821
193,1,1,1,1,1,,,三明治, 三明治,100 g,220,16.72,1.2,3.15,11.39,4.63,1.73,4.35,,12.18,859,201,35,fatsecret中國,20070821
194,1,1,1,1,1,,,三明治, 三明治,1盎司,62,4.74,0.3,0.89,3.23,1.31,0.49,1.23,,3.45,244,57,10,fatsecret中國,20070821
195,1,1,1,1,1,,,三明治雞排, 三明治雞排,100 g,212,25,0,0,7,0,0,0,0,9,0,0,0,Under Armour,2019
196,3,0,0,0,0,,,三杯雞, 三杯雞,1杯,403,6.14,1.7,0.35,25.41,6.31,6.75,9.99,,34.62,639,475,121,fatsecret中國,20151216
197,3,0,0,0,0,,,三杯雞, 三杯雞,1份（200 g）,366,5.58,1.6,0.32,23.1,5.74,6.14,9.08,,31.47,581,432,110,fatsecret中國,20151216
198,3,0,0,0,0,,,三杯雞, 三杯雞,100 g,183,2.79,0.8,0.16,11.55,2.87,3.07,4.54,,15.74,290,216,55,fatsecret中國,20151216
199,1,1,1,1,1,,,三星蔥抓餅, 三星蔥抓餅,110 g,371,45,0,0,17,0,0,0,0,8,530,0,0,Under Armour,2019
200,4,0,0,0,0,,,三星蔥胡椒餅, 三星蔥胡椒餅,10 g,49,7,0,1,2,1,0,0,0,0,316,0,0,Under Armour,2019
201,3,0,0,0,0,,,三絲春捲, 三絲春捲,100 g,197,29,0,0,5,0,0,0,0,8,342,0,0,Under Armour,2019
202,7,0,0,0,0,,,三葉草蜂蜜, 三葉草蜂蜜,1杯,967,262.03,0.6,261.14,0,0,0,0,,0.95,13,165,0,fatsecret中國,20100331
203,7,0,0,0,0,,,三葉草蜂蜜, 三葉草蜂蜜,100 g,304,82.4,0.2,82.12,0,0,0,0,,0.3,4,52,0,fatsecret中國,20100331
204,7,0,0,0,0,,,三葉草蜂蜜, 三葉草蜂蜜,1份（42 g）,128,34.61,0.1,34.49,0,0,0,0,,0.13,2,22,0,fatsecret中國,20100331
205,7,0,0,0,0,,,三葉草蜂蜜, 三葉草蜂蜜,1餐匙/湯匙,60,16.23,0,16.18,0,0,0,0,,0.06,1,10,0,fatsecret中國,20100331
206,4,0,0,0,0,,,三福布丁, 三福布丁,100 g,168,30,0,0,3,0,0,0,0,3,72,0,0,Under Armour,2019
207,4,0,0,0,0,,,三福起司布丁, 三福起司布丁,100 g,202,21,0,20,11,3,0,0,0,4,50,0,0,Under Armour,2019
208,1,0,1,1,0,,,三福壽麵線, 三福壽麵線,115 g,337,69,0,1,0,0,0,0,0,12,3243,0,0,Under Armour,2019
209,9,1,1,1,0,,,三寰純牛奶, 三寰純牛奶,100 g,253,4,0,0,3,0,0,0,0,2,60,0,0,Under Armour,2019
210,1,1,1,1,1,,,三橋蔥抓餅, 三橋蔥抓餅,110 g,178,22,0,0,7,2,0,0,0,5,285,0,0,Under Armour,2019
211,9,1,1,1,1,,,三點一刻奶茶, 三點一刻奶茶,100 g,487,65,0,0,22,0,0,0,0,4,420,0,0,Under Armour,2019
212,4,0,0,0,0,,,三瀛-芒果布丁, 三瀛-芒果布丁,20 g,82,18,0,15,1,1,0,0,0,0,25,0,0,Under Armour,2019
213,1,0,1,1,0,,,上口美食古早味米糕, 上口美食古早味米糕,165 g,338,61,0,3,5,1,0,0,0,11,566,0,0,Under Armour,2019
214,4,0,0,0,0,,,上好佳糖, 上好佳糖,50 g,60,14,0,12,0,0,0,0,0,0,0,0,0,Under Armour,2019
215,1,1,1,1,0,,,上州產麵線, 上州產麵線,100 g,340,74,2,0,2,0,0,0,0,9,1500,0,0,Under Armour,2019
216,1,1,1,1,1,,,上海生煎豬肉包, 上海生煎豬肉包,45 g,100,15,1,1,3,1,0,0,0,4,95,0,5,Under Armour,2019
217,3,0,0,0,0,,,上海春捲, 上海春捲,250 g,729,28,0,0,4,0,0,0,0,9,367,0,0,Under Armour,2019
218,1,0,1,1,0,,,丸仔麵, 丸仔麵,22 g,105,14,0,1,4,2,0,0,0,2,181,0,0,Under Armour,2019
219,1,1,1,1,0,,,丸松豬肉圓白菜煎餃, 丸松豬肉圓白菜煎餃,15 g,35,4,0,0,1,0,0,0,0,1,87,0,0,Under Armour,2019
220,4,0,0,0,0,,,久福鳳梨酥, 久福鳳梨酥,28 g,123,18,0,4,5,2,0,0,0,1,10,0,0,Under Armour,2019
221,7,0,0,0,0,,,千島沙拉醬, 千島沙拉醬,1杯,925,36.6,2,37.95,87.65,12.73,45.55,19.7,,2.72,2158,268,65,fatsecret中國,2008024
222,7,0,0,0,0,,,千島沙拉醬, 千島沙拉醬,100 g,370,14.64,0.8,15.18,35.06,5.09,18.22,7.88,,1.09,863,107,26,fatsecret中國,2008024
223,7,0,0,0,0,,,千島沙拉醬, 千島沙拉醬,1盎司,105,4.15,0.2,4.3,9.94,1.44,5.17,2.23,,0.31,245,30,7,fatsecret中國,2008024
224,7,0,0,0,0,,,千島沙拉醬, 千島沙拉醬,1餐匙/湯匙,59,2.34,0.1,2.43,5.61,0.82,2.92,1.26,,0.17,138,17,4,fatsecret中國,2008024
225,7,0,0,0,0,,,千島沙拉醬（脫脂）, 千島沙拉醬（脫脂）,1杯,338,74.93,8.4,43.08,3.71,0.51,1.61,0.88,,1.41,1866,312,13,fatsecret中國,2008024
226,7,0,0,0,0,,,千島沙拉醬（脫脂）, 千島沙拉醬（脫脂）,100 g,132,29.27,3.3,16.83,1.45,0.2,0.63,0.34,,0.55,729,122,5,fatsecret中國,2008024
227,7,0,0,0,0,,,千島沙拉醬（脫脂）, 千島沙拉醬（脫脂）,1盎司,37,8.3,0.9,4.77,0.41,0.06,0.18,0.1,,0.16,207,35,1,fatsecret中國,2008024
228,7,0,0,0,0,,,千島沙拉醬（脫脂）, 千島沙拉醬（脫脂）,1餐匙/湯匙,21,4.68,0.5,2.69,0.23,0.03,0.1,0.06,,0.09,117,20,1,fatsecret中國,2008024
229,7,0,0,0,0,,,千島醬, 千島醬,1包,163,6.44,0.4,6.68,15.43,2.24,8.02,3.47,,0.48,380,47,11,fatsecret中國,20070821
230,7,0,0,0,0,,,千島醬, 千島醬,1份（31 g）,115,4.54,0.2,4.71,10.87,1.58,5.65,2.44,,0.34,268,33,8,fatsecret中國,20070821
231,7,0,0,0,0,,,千島醬, 千島醬,1餐匙/湯匙,58,2.28,0.1,2.37,5.47,0.79,2.84,1.23,,0.17,135,17,4,fatsecret中國,20070821
232,4,0,0,0,0,,,千層蛋糕, 千層蛋糕,100 g,328,0,0,0,14,0,0,0,0,0,0,0,0,Under Armour,2019
233,1,1,1,1,0,,,千層餅, 千層餅,100 g,284,49.28,1.7,0.17,6.16,1.04,2.04,2.61,,6.65,269,69,0,fatsecret中國,20140821
234,1,1,1,1,0,,,千層餅, 千層餅,1份（50 g）,142,24.64,0.9,0.09,3.08,0.52,1.02,1.31,,3.32,135,34,0,fatsecret中國,20140821
235,1,1,1,1,0,,,千層餅, 千層餅,1塊,28,4.93,0.2,0.02,0.62,0.1,0.2,0.26,,0.66,27,7,0,fatsecret中國,20140821
236,1,1,1,1,1,,,千層燒餅, 千層燒餅,100 g,431,72,0,0,13,0,0,1,0,7,260,0,0,Under Armour,2019
237,4,0,0,0,0,,,千趣糖, 千趣糖,100 g,1605,92,0,0,0,0,0,0,0,2,0,0,0,Under Armour,2019
238,3,0,0,0,0,,,叉燒, 叉燒,1份（150 g）,352,2.19,0,1.95,22.56,8.41,1.94,10.21,,33.24,392,425,109,fatsecret中國,20140615
239,3,0,0,0,0,,,叉燒, 叉燒,100 g,235,1.46,0,1.3,15.04,5.6,1.29,6.81,,22.16,261,283,73,fatsecret中國,20140615
240,3,0,0,0,0,,,叉燒, 叉燒,1塊,35,0.22,0,0.2,2.26,0.84,0.19,1.02,,3.32,39,42,11,fatsecret中國,20140615
241,1,1,1,1,1,,,叉燒小籠包, 叉燒小籠包,100 g,231,44,0,0,3,0,0,0,0,8,0,0,0,Under Armour,2019
242,1,1,1,1,1,,,叉燒包, 叉燒包,100 g,238,33.71,5,3.88,6.27,10.62,3.43,13.42,,13.79,352,752,129,fatsecret中國,20140714
243,1,1,1,1,1,,,叉燒包, 叉燒包,1份（60 g）,143,20.23,3,2.33,3.76,6.37,2.06,8.05,,8.27,211,451,78,fatsecret中國,20140714
244,1,1,1,1,1,,,叉燒包, 叉燒包,1個,143,20.23,3,2.33,3.76,6.37,2.06,8.05,,8.27,211,451,78,fatsecret中國,20140714
245,1,1,1,1,0,,,叉燒包, 叉燒包,1盎司,68,9.56,1.4,1.1,1.78,3.01,0.97,3.81,,3.91,100,213,37,fatsecret中國,20140714
246,3,0,0,0,0,,,叉燒肉, 叉燒肉,1份（150 g）,419,12.5,0,12.22,24.42,9.09,2.1,11.05,,36,427,467,119,fatsecret中國,2014122
247,3,0,0,0,0,,,叉燒肉, 叉燒肉,100 g,280,8.34,0,8.15,16.28,6.06,1.4,7.37,,24,284,311,80,fatsecret中國,2014122
248,3,0,0,0,0,,,叉燒肉, 叉燒肉,1塊,42,1.25,0,1.22,2.44,0.91,0.21,1.11,,3.6,43,47,12,fatsecret中國,2014122
249,1,0,1,1,1,,,叉燒炒飯, 叉燒炒飯,200 g,575,1,0,0,1,0,0,0,0,1,0,0,0,Under Armour,2019
250,1,0,1,1,1,,,叉燒飯, 叉燒飯,1份（500 g）,950,64.87,0.9,3.84,43.41,16.11,3.84,19.56,,68.84,752,884,209,fatsecret中國,20151223
251,1,0,1,1,1,,,叉燒飯, 叉燒飯,1碟,950,64.87,0.9,3.84,43.41,16.11,3.84,19.56,,68.84,752,884,209,fatsecret中國,20151223
252,1,0,1,1,1,,,叉燒飯, 叉燒飯,100 g,190,12.97,0.2,0.77,8.68,3.22,0.77,3.91,,13.77,150,177,42,fatsecret中國,20151223
253,3,0,0,0,0,,,口水雞, 口水雞,1杯,466,12.62,2.5,4.35,26.23,6.2,6.59,11.36,,44.1,512,636,127,fatsecret中國,2018077
254,3,0,0,0,0,,,口水雞, 口水雞,1份（200 g）,370,10.02,2,3.45,20.82,4.92,5.23,9.01,,35,407,504,101,fatsecret中國,2018077
255,3,0,0,0,0,,,口水雞, 口水雞,100 g,185,5.01,1,1.72,10.41,2.46,2.62,4.51,,17.5,203,252,50,fatsecret中國,2018077
256,4,0,0,0,0,,,口香糖, 口香糖,100 g,247,66.08,2.4,66.08,0.3,0.04,0.14,0.08,,0,1,2,0,fatsecret中國,2008024
257,4,0,0,0,0,,,口香糖, 口香糖,1盎司,70,18.73,0.7,18.73,0.09,0.01,0.04,0.02,,0,0,1,0,fatsecret中國,2008024
258,4,0,0,0,0,,,口香糖, 口香糖,1方塊,20,5.29,0.2,5.29,0.02,0,0.01,0.01,,0,0,0,0,fatsecret中國,2008024
259,4,0,0,0,0,,,口香糖, 口香糖,1條／根,7,1.98,0.1,1.98,0.01,0,0,0,,0,0,0,0,fatsecret中國,2008024
260,4,0,0,0,0,,,口香糖（加糖）, 口香糖（加糖）,1180釐米長,148,39.65,1.4,39.65,0.18,0.03,0.08,0.05,,0,1,1,0,fatsecret中國,20070821
261,4,0,0,0,0,,,口香糖（加糖）, 口香糖（加糖）,1塊,10,2.64,0.1,2.64,0.01,0,0.01,0,,0,0,0,0,fatsecret中國,20070821
262,4,0,0,0,0,,,口香糖（加糖）, 口香糖（加糖）,1份（4 g）,10,2.64,0.1,2.64,0.01,0,0.01,0,,0,0,0,0,fatsecret中國,20070821
263,4,0,0,0,0,,,口香糖（加糖）, 口香糖（加糖）,1份（每份4 g）,10,2.64,0.1,2.64,0.01,0,0.01,0,,0,0,0,0,fatsecret中國,20070821
264,4,0,0,0,0,,,口香糖（無糖）, 口香糖（無糖）,100 g,268,94.8,2.4,0,0.4,0.06,0.23,0.09,,0,7,0,0,fatsecret中國,2008024
265,4,0,0,0,0,,,口香糖（無糖）, 口香糖（無糖）,1盎司,76,26.88,0.7,0,0.11,0.02,0.07,0.03,,0,2,0,0,fatsecret中國,2008024
266,4,0,0,0,0,,,口香糖（無糖）, 口香糖（無糖）,1塊,5,1.9,0,0,0.01,0,0.01,0,,0,0,0,0,fatsecret中國,2008024
267,1,1,1,1,0,,,土司, 土司,100 g,260,47.79,4.5,5.3,3.96,0.86,0.88,1.65,,8.83,511,198,0,fatsecret中國,2014025
268,1,1,1,1,0,,,土司, 土司,1大片,78,14.34,1.3,1.59,1.19,0.26,0.27,0.5,,2.65,153,59,0,fatsecret中國,2014025
269,1,1,1,1,0,,,土司, 土司,1盎司,74,13.55,1.3,1.5,1.12,0.25,0.25,0.47,,2.5,145,56,0,fatsecret中國,2014025
270,1,1,1,1,0,,,土司, 土司,1份（25 g）,65,11.95,1.1,1.33,0.99,0.22,0.22,0.41,,2.21,128,50,0,fatsecret中國,2014025
271,1,1,1,1,0,,,土司, 土司,1片（一般大小）,65,11.95,1.1,1.33,0.99,0.22,0.22,0.41,,2.21,128,50,0,fatsecret中國,2014025
272,1,1,1,1,0,,,土司, 土司,1薄片,52,9.56,0.9,1.06,0.79,0.17,0.18,0.33,,1.77,102,40,0,fatsecret中國,2014025
273,3,0,0,0,0,,,土豆（水煮，不加鹽）, 土豆（水煮，不加鹽）,1磅,395,91.31,8.2,3.95,0.45,0.12,0.2,0.01,,8.48,18,1719,0,fatsecret中國,2008024
274,3,0,0,0,0,,,土豆（水煮，不加鹽）, 土豆（水煮，不加鹽）,1個（直徑6.5釐米，圓球狀）,118,27.38,2.4,1.18,0.14,0.04,0.06,0,,2.54,5,515,0,fatsecret中國,2008024
275,3,0,0,0,0,,,土豆（水煮，不加鹽）, 土豆（水煮，不加鹽）,100 g,87,20.13,1.8,0.87,0.1,0.03,0.04,0,,1.87,4,379,0,fatsecret中國,2008024
276,3,0,0,0,0,,,土豆（水煮，不加鹽）, 土豆（水煮，不加鹽）,1/2杯,68,15.7,1.4,0.68,0.08,0.02,0.03,0,,1.46,3,296,0,fatsecret中國,2008024
277,3,0,0,0,0,,,土豆（水煮，不加鹽）, 土豆（水煮，不加鹽）,1盎司,25,5.71,0.5,0.25,0.03,0.01,0.01,0,,0.53,1,107,0,fatsecret中國,2008024
278,3,0,0,0,0,,,土豆（水煮，帶皮，不加鹽）, 土豆（水煮，帶皮，不加鹽）,1磅,390,90.77,8.2,3.86,0.45,0.12,0.2,0.01,,7.76,23,1488,0,fatsecret中國,2008024
279,3,0,0,0,0,,,土豆（水煮，帶皮，不加鹽）, 土豆（水煮，帶皮，不加鹽）,1大塊的（7.5釐米-10.5釐米直徑）,258,60.03,5.4,2.55,0.3,0.08,0.13,0.01,,5.13,15,984,0,fatsecret中國,2008024
280,3,0,0,0,0,,,土豆（水煮，帶皮，不加鹽）, 土豆（水煮，帶皮，不加鹽）,1個，中型的（5.5釐米直徑-8釐米直徑）,144,33.42,3,1.42,0.17,0.04,0.07,0,,2.86,8,548,0,fatsecret中國,2008024
281,3,0,0,0,0,,,土豆（水煮，帶皮，不加鹽）, 土豆（水煮，帶皮，不加鹽）,1個，小的（4.5釐米-6.5釐米直徑）,108,25.01,2.2,1.06,0.12,0.03,0.06,0,,2.14,6,410,0,fatsecret中國,2008024
282,3,0,0,0,0,,,土豆（水煮，帶皮，不加鹽）, 土豆（水煮，帶皮，不加鹽）,100 g,86,20.01,1.8,0.85,0.1,0.03,0.04,0,,1.71,5,328,0,fatsecret中國,2008024
283,3,0,0,0,0,,,土豆（水煮，帶皮，不加鹽）, 土豆（水煮，帶皮，不加鹽）,1/2杯,67,15.61,1.4,0.66,0.08,0.02,0.03,0,,1.33,4,256,0,fatsecret中國,2008024
284,3,0,0,0,0,,,土豆（水煮，帶皮，不加鹽）, 土豆（水煮，帶皮，不加鹽）,1盎司,24,5.67,0.5,0.24,0.03,0.01,0.01,0,,0.48,1,93,0,fatsecret中國,2008024
285,3,0,0,0,0,,,土豆（帶皮）, 土豆（帶皮）,1磅,349,79.24,10,3.54,0.41,0.12,0.2,0.01,,9.16,27,1910,0,fatsecret中國,2008024
286,3,0,0,0,0,,,土豆（帶皮）, 土豆（帶皮）,1大塊的（7.5釐米-10.5釐米直徑）,284,64.46,8.1,2.88,0.33,0.1,0.16,0.01,,7.45,22,1553,0,fatsecret中國,2008024
287,3,0,0,0,0,,,土豆（帶皮）, 土豆（帶皮）,1個，中型的（5.5釐米直徑-8釐米直徑）,164,37.21,4.7,1.66,0.19,0.06,0.09,0,,4.3,13,897,0,fatsecret中國,2008024
288,3,0,0,0,0,,,土豆（帶皮）, 土豆（帶皮）,1個，小的（4.5釐米-6.5釐米直徑）,131,29.7,3.7,1.33,0.15,0.04,0.07,0,,3.43,10,716,0,fatsecret中國,2008024
289,3,0,0,0,0,,,土豆（帶皮）, 土豆（帶皮）,100 g,77,17.47,2.2,0.78,0.09,0.03,0.04,0,,2.02,6,421,0,fatsecret中國,2008024
290,3,0,0,0,0,,,土豆（帶皮）, 土豆（帶皮）,1/2杯，顆粒狀,58,13.1,1.6,0.58,0.07,0.02,0.03,0,,1.52,4,316,0,fatsecret中國,2008024
291,3,0,0,0,0,,,土豆（帶皮）, 土豆（帶皮）,1盎司,22,4.95,0.6,0.22,0.03,0.01,0.01,0,,0.57,2,119,0,fatsecret中國,2008024
292,3,0,0,0,0,,,土豆（帶皮，水煮，加鹽）, 土豆（帶皮，水煮，加鹽）,1磅,354,78.02,15,,0.45,0.12,0.2,0.01,,12.97,1134,1846,0,fatsecret中國,2008024
293,3,0,0,0,0,,,土豆（帶皮，水煮，加鹽）, 土豆（帶皮，水煮，加鹽）,100 g,78,17.2,3.3,,0.1,0.03,0.04,0,,2.86,250,407,0,fatsecret中國,2008024
294,3,0,0,0,0,,,土豆（帶皮，水煮，加鹽）, 土豆（帶皮，水煮，加鹽）,1份,27,5.85,1.1,,0.03,0.01,0.02,0,,0.97,85,138,0,fatsecret中國,2008024
295,3,0,0,0,0,,,土豆（帶皮，水煮，加鹽）, 土豆（帶皮，水煮，加鹽）,1盎司,22,4.88,0.9,,0.03,0.01,0.01,0,,0.81,71,115,0,fatsecret中國,2008024
296,3,0,0,0,0,,,土豆木耳燉排骨, 土豆木耳燉排骨,100 g,359,6,0,0,34,12,3,14,0,6,386,244,63,Under Armour,2019
297,3,0,0,0,0,,,土豆沙拉, 土豆沙拉,1磅,649,50.67,5.9,,37.2,6.48,16.95,11.25,,12.16,2400,1152,308,fatsecret中國,2008024
298,3,0,0,0,0,,,土豆沙拉, 土豆沙拉,1杯,358,27.92,3.2,,20.5,3.57,9.34,6.2,,6.7,1322,635,170,fatsecret中國,2008024
299,3,0,0,0,0,,,土豆沙拉, 土豆沙拉,100 g,143,11.17,1.3,,8.2,1.43,3.74,2.48,,2.68,529,254,68,fatsecret中國,2008024
300,3,0,0,0,0,,,土豆沙拉, 土豆沙拉,1盎司,41,3.17,0.4,,2.32,0.41,1.06,0.7,,0.76,150,72,19,fatsecret中國,2008024
301,3,0,0,0,0,,,土豆沙拉加雞蛋, 土豆沙拉加雞蛋,1杯,262,30.8,2.9,3.17,13.61,2.39,6.49,3.72,,5.35,942,569,89,fatsecret中國,20070821
